image_path,tier,tier_score,normalized_dept,anchor_group,university,work_type,post_no
data/crawled/raw_images/2035_0.jpg,B,55.9,craft,단국대_craft,단국대,평소작,2035
data/crawled/raw_images/1947_0.jpg,A,75.2,visual_design,경희대_visual_design,경희대,재현작,1947
data/crawled/raw_images/1058_0.jpg,A,72.0,fine_art,중앙대_fine_art,중앙대,평소작,1058
data/crawled/raw_images/2275_0.jpg,B,66.3,craft,서울여대_craft,서울여대,재현작,2275
data/crawled/raw_images/2333_0.jpg,A,83.7,visual_design,경희대_visual_design,경희대,재현작,2333
data/crawled/raw_images/1681_0.jpg,B,55.0,craft,동덕여대_craft,동덕여대,재현작,1681
data/crawled/raw_images/3098_0.jpg,A,66.3,visual_design,중앙대_visual_design,중앙대,재현작,3098
data/crawled/raw_images/2666_0.jpg,B,60.1,visual_design,서울여대_visual_design,서울여대,재현작,2666
data/crawled/raw_images/3893_0.jpg,B,59.8,animation,청강대_animation,청강대,재현작,3893
data/crawled/raw_images/507_0.jpg,B,65.9,fashion,동덕여대_fashion,동덕여대,재현작,507
data/crawled/raw_images/1425_0.jpg,B,56.3,industrial_design,가천대_industrial_design,가천대,재현작,1425
data/crawled/raw_images/3315_0.jpg,A,83.5,craft,성신여대_craft,성신여대,재현작,3315
data/crawled/raw_images/3131_0.jpg,B,52.0,visual_design,단국대_visual_design,단국대,재현작,3131
data/crawled/raw_images/3672_0.jpg,B,54.4,craft,동덕여대_craft,동덕여대,재현작,3672
data/crawled/raw_images/694_0.jpg,B,64.4,design_general,경기대_design_general,경기대,평소작,694
data/crawled/raw_images/2005_0.jpg,A,82.7,craft,성신여대_craft,성신여대,재현작,2005
data/crawled/raw_images/3277_0.jpeg,A,83.7,visual_design,경희대_visual_design,경희대,재현작,3277
data/crawled/raw_images/1332_0.jpg,A,78.6,fine_art,동국대_fine_art,동국대,평소작,1332
data/crawled/raw_images/1929_0.jpg,S,91.3,fine_art,서울대_fine_art,서울대,평소작,1929
data/crawled/raw_images/1840_0.jpg,B,58.5,craft,서울과기대_craft,서울과기대,재현작,1840
data/crawled/raw_images/1371_0.jpg,C,45.5,design_general,삼육대_design_general,삼육대,재현작,1371
data/crawled/raw_images/2995_0.jpg,B,65.7,design_general,한성대_design_general,한성대,재현작,2995
data/crawled/raw_images/1403_0.jpg,B,55.0,visual_design,서울시립대_visual_design,서울시립대,평소작,1403
data/crawled/raw_images/1066_0.jpg,B,56.2,visual_design,서울여대_visual_design,서울여대,재현작,1066
data/crawled/raw_images/420_0.jpg,B,62.6,design_general,경기대_design_general,경기대,평소작,420
data/crawled/raw_images/3481_0.jpg,A,83.5,craft,성신여대_craft,성신여대,재현작,3481
data/crawled/raw_images/3512_0.jpg,A,83.4,design_general,한양대_design_general,한양대,재현작,3512
data/crawled/raw_images/1424_0.jpg,B,55.0,fashion,건국대_fashion,건국대,재현작,1424
data/crawled/raw_images/3675_0.jpeg,A,73.9,fine_art,동국대_fine_art,동국대,평소작,3675
data/crawled/raw_images/2200_0.jpg,A,75.2,visual_design,경희대_visual_design,경희대,재현작,2200
data/crawled/raw_images/3421_0.jpg,A,80.8,interior,건국대_interior,건국대,재현작,3421
data/crawled/raw_images/3390_0.jpg,C,48.8,design_general,삼육대_design_general,삼육대,평소작,3390
data/crawled/raw_images/1789_0.jpg,C,30.4,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,1789
data/crawled/raw_images/2722_0.jpg,B,59.0,fine_art,단국대_fine_art,단국대,평소작,2722
data/crawled/raw_images/2264_0.jpg,B,49.9,design_general,상명대_design_general,상명대,재현작,2264
data/crawled/raw_images/1705_0.jpg,A,83.9,fine_art,경희대_fine_art,경희대,재현작,1705
data/crawled/raw_images/2396_0.jpg,C,47.1,design_general,삼육대_design_general,삼육대,재현작,2396
data/crawled/raw_images/570_0.jpg,B,48.3,visual_design,숙명여대_visual_design,숙명여대,재현작,570
data/crawled/raw_images/2507_0.jpg,A,79.9,interior,건국대_interior,건국대,재현작,2507
data/crawled/raw_images/2376_0.jpg,B,63.4,craft,동덕여대_craft,동덕여대,평소작,2376
data/crawled/raw_images/3631_0.jpg,A,70.0,design_general,한양대_design_general,한양대,재현작,3631
data/crawled/raw_images/2687_0.jpg,C,37.8,visual_design,남서울대_visual_design,남서울대,재현작,2687
data/crawled/raw_images/546_0.jpg,B,56.8,visual_design,명지대_visual_design,명지대,평소작,546
data/crawled/raw_images/2375_0.jpg,B,62.8,craft,단국대_craft,단국대,평소작,2375
data/crawled/raw_images/998_0.jpg,B,52.8,visual_design,명지대_visual_design,명지대,재현작,998
data/crawled/raw_images/922_0.jpg,B,62.2,craft,단국대_craft,단국대,재현작,922
data/crawled/raw_images/3116_0.jpg,A,70.8,design_general,이화여대_design_general,이화여대,재현작,3116
data/crawled/raw_images/3824_0.jpg,S,87.2,fine_art,서울대_fine_art,서울대,평소작,3824
data/crawled/raw_images/3816_0.jpg,A,71.3,design_general,이화여대_design_general,이화여대,재현작,3816
data/crawled/raw_images/3892_0.jpg,B,54.8,animation,청강대_animation,청강대,재현작,3892
data/crawled/raw_images/222_0.png,A,66.4,fine_art,이화여대_fine_art,이화여대,재현작,222
data/crawled/raw_images/356_0.png,A,79.6,fine_art,성신여대_fine_art,성신여대,평소작,356
data/crawled/raw_images/1292_0.jpg,B,51.4,animation,청강대_animation,청강대,평소작,1292
data/crawled/raw_images/823_0.jpeg,B,66.4,visual_design,가천대_visual_design,가천대,재현작,823
data/crawled/raw_images/2905_0.png,A,76.6,fine_art,성신여대_fine_art,성신여대,평소작,2905
data/crawled/raw_images/1054_0.jpg,B,50.1,fine_art,성균관대_fine_art,성균관대,평소작,1054
data/crawled/raw_images/1688_0.jpg,A,75.0,fine_art,성신여대_fine_art,성신여대,평소작,1688
data/crawled/raw_images/1557_0.jpg,B,52.2,industrial_design,단국대_industrial_design,단국대,재현작,1557
data/crawled/raw_images/985_0.jpg,B,49.2,craft,서울과기대_craft,서울과기대,재현작,985
data/crawled/raw_images/521_0.jpg,A,70.3,visual_design,중앙대_visual_design,중앙대,평소작,521
data/crawled/raw_images/2385_0.jpg,B,64.4,design_general,한성대_design_general,한성대,평소작,2385
data/crawled/raw_images/2489_0.jpg,B,61.1,design_general,경기대_design_general,경기대,재현작,2489
data/crawled/raw_images/3104_0.jpg,A,80.6,craft,숙명여대_craft,숙명여대,평소작,3104
data/crawled/raw_images/3659_0.jpg,B,53.8,design_general,상명대_design_general,상명대,재현작,3659
data/crawled/raw_images/813_0.jpg,C,45.6,design_general,백석대_design_general,백석대,평소작,813
data/crawled/raw_images/1914_0.jpg,S,93.8,fine_art,서울대_fine_art,서울대,unknown,1914
data/crawled/raw_images/1358_0.jpg,A,73.0,design_general,고려대_design_general,고려대,재현작,1358
data/crawled/raw_images/2596_0.jpg,C,49.2,industrial_design,서경대_industrial_design,서경대,재현작,2596
data/crawled/raw_images/3080_0.jpg,A,78.1,design_general,홍익대_design_general,홍익대,평소작,3080
data/crawled/raw_images/2298_0.jpg,B,64.4,design_general,한성대_design_general,한성대,재현작,2298
data/crawled/raw_images/1444_0.jpg,A,66.0,fine_art,이화여대_fine_art,이화여대,평소작,1444
data/crawled/raw_images/2723_0.jpg,C,44.0,design_general,삼육대_design_general,삼육대,평소작,2723
data/crawled/raw_images/439_0.jpg,B,64.8,industrial_design,상명대_industrial_design,상명대,평소작,439
data/crawled/raw_images/3386_0.jpg,B,60.1,fine_art,건국대_fine_art,건국대,재현작,3386
data/crawled/raw_images/1894_0.jpg,A,71.5,design_general,고려대_design_general,고려대,재현작,1894
data/crawled/raw_images/646_0.jpg,A,68.4,fine_art,성신여대_fine_art,성신여대,평소작,646
data/crawled/raw_images/3745_0.jpg,B,65.5,design_general,한성대_design_general,한성대,재현작,3745
data/crawled/raw_images/447_0.jpg,B,58.3,design_general,상명대_design_general,상명대,재현작,447
data/crawled/raw_images/3269_0.jpg,B,52.0,design_general,상명대_design_general,상명대,재현작,3269
data/crawled/raw_images/2361_0.jpg,B,63.5,craft,동덕여대_craft,동덕여대,재현작,2361
data/crawled/raw_images/1063_0.jpg,A,68.5,fine_art,경희대_fine_art,경희대,평소작,1063
data/crawled/raw_images/1222_0.jpg,S,94.5,fine_art,서울대_fine_art,서울대,평소작,1222
data/crawled/raw_images/3705_0.jpg,A,72.5,visual_design,경희대_visual_design,경희대,재현작,3705
data/crawled/raw_images/1147_0.jpg,A,80.4,industrial_design,건국대_industrial_design,건국대,평소작,1147
data/crawled/raw_images/2665_0.jpg,B,53.3,craft,서울과기대_craft,서울과기대,재현작,2665
data/crawled/raw_images/1375_0.jpg,A,74.1,fine_art,동국대_fine_art,동국대,평소작,1375
data/crawled/raw_images/1238_0.jpg,B,55.0,visual_design,명지대_visual_design,명지대,재현작,1238
data/crawled/raw_images/1992_0.jpg,B,54.3,visual_design,동덕여대_visual_design,동덕여대,재현작,1992
data/crawled/raw_images/2002_0.jpg,B,62.5,craft,단국대_craft,단국대,재현작,2002
data/crawled/raw_images/2308_0.jpg,C,48.4,design_general,수원대_design_general,수원대,재현작,2308
data/crawled/raw_images/290_0.jpg,A,68.0,fine_art,성신여대_fine_art,성신여대,평소작,290
data/crawled/raw_images/3661_0.jpg,B,51.0,industrial_design,서울여대_industrial_design,서울여대,재현작,3661
data/crawled/raw_images/2524_0.jpg,B,56.5,visual_design,서울시립대_visual_design,서울시립대,평소작,2524
data/crawled/raw_images/2637_0.jpg,B,58.2,industrial_design,상명대_industrial_design,상명대,재현작,2637
data/crawled/raw_images/2272_0.jpg,A,82.5,craft,성신여대_craft,성신여대,재현작,2272
data/crawled/raw_images/2484_0.jpg,C,46.9,design_general,삼육대_design_general,삼육대,재현작,2484
data/crawled/raw_images/3484_0.jpg,B,64.8,industrial_design,상명대_industrial_design,상명대,재현작,3484
data/crawled/raw_images/216_0.png,A,68.5,craft,국민대_craft,국민대,재현작,216
data/crawled/raw_images/1169_0.jpg,S,95.1,fine_art,서울대_fine_art,서울대,재현작,1169
data/crawled/raw_images/3272_0.jpg,B,56.4,interior,동덕여대_interior,동덕여대,재현작,3272
data/crawled/raw_images/2243_0.jpg,B,62.3,fashion,동덕여대_fashion,동덕여대,재현작,2243
data/crawled/raw_images/2545_0.jpg,B,51.1,interior,숙명여대_interior,숙명여대,재현작,2545
data/crawled/raw_images/715_0.jpeg,B,63.5,design_general,인하대_design_general,인하대,재현작,715
data/crawled/raw_images/2365_0.jpg,C,36.8,visual_design,남서울대_visual_design,남서울대,재현작,2365
data/crawled/raw_images/2514_0.jpg,A,67.4,craft,국민대_craft,국민대,재현작,2514
data/crawled/raw_images/279_0.jpg,A,66.0,fashion,국민대_fashion,국민대,평소작,279
data/crawled/raw_images/3620_0.jpg,B,50.8,visual_design,동덕여대_visual_design,동덕여대,재현작,3620
data/crawled/raw_images/1802_0.jpg,C,43.9,design_general,백석대_design_general,백석대,재현작,1802
data/crawled/raw_images/3916_0.jpg,B,65.8,visual_design,가천대_visual_design,가천대,재현작,3916
data/crawled/raw_images/835_0.jpeg,C,49.8,industrial_design,서경대_industrial_design,서경대,재현작,835
data/crawled/raw_images/2883_0.jpg,B,58.4,design_general,상명대_design_general,상명대,재현작,2883
data/crawled/raw_images/973_0.jpg,A,75.1,industrial_design,건국대_industrial_design,건국대,재현작,973
data/crawled/raw_images/2209_0.jpg,C,35.0,design_general,백석대_design_general,백석대,평소작,2209
data/crawled/raw_images/3067_0.jpg,C,46.8,design_general,삼육대_design_general,삼육대,평소작,3067
data/crawled/raw_images/2173_0.jpg,B,55.0,fine_art,성균관대_fine_art,성균관대,평소작,2173
data/crawled/raw_images/1168_0.jpg,S,91.4,fine_art,서울대_fine_art,서울대,평소작,1168
data/crawled/raw_images/2111_0.jpg,A,72.0,fine_art,중앙대_fine_art,중앙대,평소작,2111
data/crawled/raw_images/831_0.jpg,B,65.0,fashion,동덕여대_fashion,동덕여대,재현작,831
data/crawled/raw_images/1548_0.jpg,B,57.5,visual_design,서울시립대_visual_design,서울시립대,재현작,1548
data/crawled/raw_images/2889_0.jpg,B,63.8,interior,동덕여대_interior,동덕여대,재현작,2889
data/crawled/raw_images/3731_0.jpg,B,58.2,craft,단국대_craft,단국대,재현작,3731
data/crawled/raw_images/3382_0.jpg,B,51.6,fine_art,가천대_fine_art,가천대,unknown,3382
data/crawled/raw_images/1860_0.jpg,A,68.1,industrial_design,중앙대_industrial_design,중앙대,재현작,1860
data/crawled/raw_images/503_0.jpg,A,69.6,craft,국민대_craft,국민대,평소작,503
data/crawled/raw_images/3727_0.jpg,B,64.8,industrial_design,상명대_industrial_design,상명대,평소작,3727
data/crawled/raw_images/1064_0.jpg,B,52.4,fine_art,건국대_fine_art,건국대,재현작,1064
data/crawled/raw_images/1912_0.jpg,A,69.0,design_general,이화여대_design_general,이화여대,재현작,1912
data/crawled/raw_images/3010_0.jpg,B,61.6,craft,서울과기대_craft,서울과기대,재현작,3010
data/crawled/raw_images/2592_0.jpg,A,69.3,visual_design,한양대_visual_design,한양대,재현작,2592
data/crawled/raw_images/3133_0.jpg,B,52.0,design_general,상명대_design_general,상명대,재현작,3133
data/crawled/raw_images/1176_0.jpg,A,77.6,fine_art,성신여대_fine_art,성신여대,평소작,1176
data/crawled/raw_images/3160_0.jpg,A,77.3,visual_design,건국대_visual_design,건국대,재현작,3160
data/crawled/raw_images/3633_0.jpg,A,70.0,design_general,한양대_design_general,한양대,재현작,3633
data/crawled/raw_images/2890_0.jpg,B,62.7,design_general,한성대_design_general,한성대,재현작,2890
data/crawled/raw_images/1957_0.jpg,A,82.7,craft,성신여대_craft,성신여대,재현작,1957
data/crawled/raw_images/1805_0.jpg,B,52.8,animation,청강대_animation,청강대,재현작,1805
data/crawled/raw_images/1881_0.jpg,B,50.4,visual_design,서울여대_visual_design,서울여대,재현작,1881
data/crawled/raw_images/2742_0.jpg,A,70.3,craft,국민대_craft,국민대,재현작,2742
data/crawled/raw_images/3128_0.jpeg,C,47.2,industrial_design,서경대_industrial_design,서경대,재현작,3128
data/crawled/raw_images/2071_0.jpeg,B,49.7,visual_design,서울여대_visual_design,서울여대,재현작,2071
data/crawled/raw_images/1229_0.jpg,B,67.8,visual_design,동덕여대_visual_design,동덕여대,재현작,1229
data/crawled/raw_images/478_0.jpg,B,65.9,fashion,동덕여대_fashion,동덕여대,평소작,478
data/crawled/raw_images/2712_0.jpg,C,44.3,design_general,수원대_design_general,수원대,재현작,2712
data/crawled/raw_images/3558_0.jpg,A,74.7,fine_art,경희대_fine_art,경희대,평소작,3558
data/crawled/raw_images/2850_0.png,B,60.0,craft,서울과기대_craft,서울과기대,재현작,2850
data/crawled/raw_images/2662_0.jpeg,B,49.2,sculpture,서울시립대_sculpture,서울시립대,평소작,2662
data/crawled/raw_images/387_0.jpg,A,80.8,fine_art,경희대_fine_art,경희대,재현작,387
data/crawled/raw_images/1523_0.jpg,S,85.5,industrial_design,국민대_industrial_design,국민대,평소작,1523
data/crawled/raw_images/639_0.jpg,A,67.0,fine_art,경희대_fine_art,경희대,평소작,639
data/crawled/raw_images/1233_0.jpg,B,67.6,design_general,덕성여대_design_general,덕성여대,재현작,1233
data/crawled/raw_images/2594_0.jpg,C,44.5,design_general,백석대_design_general,백석대,재현작,2594
data/crawled/raw_images/2394_0.jpg,B,57.8,design_general,상명대_design_general,상명대,재현작,2394
data/crawled/raw_images/1395_0.jpg,B,50.1,fine_art,건국대_fine_art,건국대,평소작,1395
data/crawled/raw_images/1065_0.jpg,A,67.4,fine_art,성신여대_fine_art,성신여대,재현작,1065
data/crawled/raw_images/475_0.jpg,B,63.9,design_general,한성대_design_general,한성대,평소작,475
data/crawled/raw_images/1366_0.jpg,S,90.0,design_general,서울대_design_general,서울대,평소작,1366
data/crawled/raw_images/3110_0.jpg,B,59.5,industrial_design,서울과기대_industrial_design,서울과기대,평소작,3110
data/crawled/raw_images/1468_0.jpg,S,83.9,industrial_design,국민대_industrial_design,국민대,재현작,1468
data/crawled/raw_images/1142_0.jpg,B,60.5,design_general,한성대_design_general,한성대,평소작,1142
data/crawled/raw_images/3185_0.jpg,A,72.6,visual_design,한양대_visual_design,한양대,재현작,3185
data/crawled/raw_images/841_0.jpg,C,46.2,visual_design,용인대_visual_design,용인대,재현작,841
data/crawled/raw_images/1464_0.jpg,S,90.9,design_general,서울대_design_general,서울대,재현작,1464
data/crawled/raw_images/1404_0.jpg,A,72.0,craft,숙명여대_craft,숙명여대,평소작,1404
data/crawled/raw_images/812_0.jpg,B,65.0,design_general,덕성여대_design_general,덕성여대,재현작,812
data/crawled/raw_images/1769_0.jpg,B,51.8,design_general,한성대_design_general,한성대,평소작,1769
data/crawled/raw_images/3569_0.jpg,A,76.1,fine_art,중앙대_fine_art,중앙대,평소작,3569
data/crawled/raw_images/2115_0.jpg,B,59.4,visual_design,숙명여대_visual_design,숙명여대,재현작,2115
data/crawled/raw_images/3894_0.jpg,B,63.7,animation,청강대_animation,청강대,재현작,3894
data/crawled/raw_images/3482_0.jpg,B,65.3,interior,동덕여대_interior,동덕여대,재현작,3482
data/crawled/raw_images/1619_0.jpg,A,79.3,visual_design,서울과기대_visual_design,서울과기대,평소작,1619
data/crawled/raw_images/2143_0.jpg,B,56.9,fashion,동덕여대_fashion,동덕여대,재현작,2143
data/crawled/raw_images/3909_0.jpg,B,57.6,design_general,상명대_design_general,상명대,재현작,3909
data/crawled/raw_images/3499_0.jpg,B,65.9,visual_design,동덕여대_visual_design,동덕여대,재현작,3499
data/crawled/raw_images/3173_0.jpg,B,56.1,visual_design,동덕여대_visual_design,동덕여대,평소작,3173
data/crawled/raw_images/3641_0.jpg,B,55.7,fashion,동덕여대_fashion,동덕여대,재현작,3641
data/crawled/raw_images/3391_0.jpg,B,63.2,visual_design,가천대_visual_design,가천대,재현작,3391
data/crawled/raw_images/1752_0.jpg,C,37.8,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,1752
data/crawled/raw_images/2667_0.jpg,A,70.0,design_general,연세대_design_general,연세대,재현작,2667
data/crawled/raw_images/1995_0.jpg,B,53.6,craft,단국대_craft,단국대,재현작,1995
data/crawled/raw_images/1974_0.jpg,A,65.7,fashion,국민대_fashion,국민대,재현작,1974
data/crawled/raw_images/966_0.jpg,A,77.8,visual_design,건국대_visual_design,건국대,재현작,966
data/crawled/raw_images/3915_0.jpg,B,62.8,craft,동덕여대_craft,동덕여대,재현작,3915
data/crawled/raw_images/383_0.jpg,B,58.1,craft,서울과기대_craft,서울과기대,평소작,383
data/crawled/raw_images/626_0.jpg,B,53.9,animation,청강대_animation,청강대,평소작,626
data/crawled/raw_images/1932_0.jpg,B,49.6,sculpture,서울시립대_sculpture,서울시립대,unknown,1932
data/crawled/raw_images/3548_0.jpg,A,71.3,design_general,이화여대_design_general,이화여대,재현작,3548
data/crawled/raw_images/435_0.jpg,A,78.1,fine_art,중앙대_fine_art,중앙대,평소작,435
data/crawled/raw_images/407_0.jpg,B,59.5,animation,청강대_animation,청강대,재현작,407
data/crawled/raw_images/2122_0.jpg,B,51.9,craft,서울과기대_craft,서울과기대,재현작,2122
data/crawled/raw_images/1572_0.jpg,B,54.7,design_general,인하대_design_general,인하대,재현작,1572
data/crawled/raw_images/3397_0.jpeg,B,66.8,design_general,덕성여대_design_general,덕성여대,재현작,3397
data/crawled/raw_images/3501_0.jpg,A,80.5,design_general,건국대_design_general,건국대,재현작,3501
data/crawled/raw_images/1322_0.jpg,A,81.7,craft,성신여대_craft,성신여대,재현작,1322
data/crawled/raw_images/2880_0.jpg,A,82.6,fashion,경희대_fashion,경희대,평소작,2880
data/crawled/raw_images/3750_0.jpg,B,54.6,visual_design,단국대_visual_design,단국대,재현작,3750
data/crawled/raw_images/291_0.jpg,A,72.4,fine_art,동국대_fine_art,동국대,재현작,291
data/crawled/raw_images/2017_0.jpg,A,71.6,craft,중앙대_craft,중앙대,재현작,2017
data/crawled/raw_images/3814_0.jpg,A,66.8,visual_design,성균관대_visual_design,성균관대,재현작,3814
data/crawled/raw_images/3198_0.jpg,B,58.6,craft,단국대_craft,단국대,재현작,3198
data/crawled/raw_images/1672_0.jpg,A,75.0,fine_art,성신여대_fine_art,성신여대,평소작,1672
data/crawled/raw_images/324_0.jpg,A,70.7,visual_design,한양대_visual_design,한양대,평소작,324
data/crawled/raw_images/3710_0.png,A,66.0,visual_design,국민대_visual_design,국민대,재현작,3710
data/crawled/raw_images/2778_0.jpg,B,51.1,interior,숙명여대_interior,숙명여대,재현작,2778
data/crawled/raw_images/1610_0.jpg,A,73.5,design_general,고려대_design_general,고려대,평소작,1610
data/crawled/raw_images/1465_0.jpg,A,74.5,craft,숙명여대_craft,숙명여대,평소작,1465
data/crawled/raw_images/515_0.jpg,B,61.2,industrial_design,단국대_industrial_design,단국대,재현작,515
data/crawled/raw_images/3578_0.jpg,B,51.0,industrial_design,서울여대_industrial_design,서울여대,재현작,3578
data/crawled/raw_images/1636_0.jpg,A,76.5,fine_art,중앙대_fine_art,중앙대,재현작,1636
data/crawled/raw_images/1199_0.jpg,B,55.0,design_general,덕성여대_design_general,덕성여대,재현작,1199
data/crawled/raw_images/3682_0.jpg,B,51.0,industrial_design,서울여대_industrial_design,서울여대,재현작,3682
data/crawled/raw_images/3007_0.jpg,B,67.2,design_general,덕성여대_design_general,덕성여대,평소작,3007
data/crawled/raw_images/3926_0.jpg,B,54.8,animation,청강대_animation,청강대,평소작,3926
data/crawled/raw_images/3908_0.jpg,A,82.8,industrial_design,경희대_industrial_design,경희대,재현작,3908
data/crawled/raw_images/3940_0.jpg,B,59.5,craft,단국대_craft,단국대,재현작,3940
data/crawled/raw_images/3457_0.jpg,B,59.7,craft,서울과기대_craft,서울과기대,재현작,3457
data/crawled/raw_images/2908_0.jpg,A,76.6,fine_art,성신여대_fine_art,성신여대,평소작,2908
data/crawled/raw_images/349_0.png,B,48.3,visual_design,서울시립대_visual_design,서울시립대,재현작,349
data/crawled/raw_images/943_0.jpg,A,66.5,fine_art,성신여대_fine_art,성신여대,평소작,943
data/crawled/raw_images/3930_0.jpeg,A,79.2,fine_art,중앙대_fine_art,중앙대,평소작,3930
data/crawled/raw_images/3480_0.jpg,A,82.1,design_general,한양대_design_general,한양대,재현작,3480
data/crawled/raw_images/1098_0.jpg,B,60.9,craft,단국대_craft,단국대,재현작,1098
data/crawled/raw_images/2821_0.png,B,61.1,design_general,경기대_design_general,경기대,재현작,2821
data/crawled/raw_images/875_0.jpg,A,81.6,visual_design,건국대_visual_design,건국대,평소작,875
data/crawled/raw_images/1187_0.jpg,B,59.6,design_general,상명대_design_general,상명대,재현작,1187
data/crawled/raw_images/245_0.png,B,53.1,fine_art,가천대_fine_art,가천대,재현작,245
data/crawled/raw_images/3316_0.jpg,B,67.9,visual_design,서울여대_visual_design,서울여대,재현작,3316
data/crawled/raw_images/2705_0.jpg,C,34.7,industrial_design,협성대_industrial_design,협성대,평소작,2705
data/crawled/raw_images/3662_0.jpg,A,72.5,visual_design,경희대_visual_design,경희대,재현작,3662
data/crawled/raw_images/519_0.jpg,B,64.8,industrial_design,상명대_industrial_design,상명대,재현작,519
data/crawled/raw_images/702_0.jpg,B,56.8,animation,청강대_animation,청강대,평소작,702
data/crawled/raw_images/2254_0.jpg,A,72.7,fine_art,경희대_fine_art,경희대,평소작,2254
data/crawled/raw_images/3780_0.jpeg,B,59.2,visual_design,서울여대_visual_design,서울여대,평소작,3780
data/crawled/raw_images/573_0.png,B,52.5,fashion,동덕여대_fashion,동덕여대,재현작,573
data/crawled/raw_images/2536_0.jpg,B,63.9,fashion,동덕여대_fashion,동덕여대,재현작,2536
data/crawled/raw_images/970_0.jpg,A,70.6,fine_art,경희대_fine_art,경희대,평소작,970
data/crawled/raw_images/3273_0.jpg,B,56.6,fashion,동덕여대_fashion,동덕여대,재현작,3273
data/crawled/raw_images/3763_0.jpg,A,72.0,design_general,한양대_design_general,한양대,재현작,3763
data/crawled/raw_images/625_0.jpg,A,66.5,fine_art,중앙대_fine_art,중앙대,평소작,625
data/crawled/raw_images/2520_0.jpg,B,66.8,design_general,덕성여대_design_general,덕성여대,평소작,2520
data/crawled/raw_images/860_0.jpg,A,81.7,design_general,건국대_design_general,건국대,평소작,860
data/crawled/raw_images/3092_0.jpg,B,63.2,industrial_design,상명대_industrial_design,상명대,재현작,3092
data/crawled/raw_images/3868_0.jpg,C,48.1,design_general,수원대_design_general,수원대,재현작,3868
data/crawled/raw_images/3472_0.jpg,B,57.2,animation,청강대_animation,청강대,평소작,3472
data/crawled/raw_images/3215_0.jpg,C,36.8,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,3215
data/crawled/raw_images/2387_0.jpg,C,44.5,design_general,백석대_design_general,백석대,재현작,2387
data/crawled/raw_images/783_0.jpg,A,81.3,fine_art,중앙대_fine_art,중앙대,unknown,783
data/crawled/raw_images/1813_0.jpg,B,60.5,fashion,건국대_fashion,건국대,평소작,1813
data/crawled/raw_images/562_0.jpg,B,50.0,fine_art,성균관대_fine_art,성균관대,평소작,562
data/crawled/raw_images/2993_0.jpg,B,58.0,animation,청강대_animation,청강대,평소작,2993
data/crawled/raw_images/1128_0.jpg,B,62.0,fashion,인하대_fashion,인하대,평소작,1128
data/crawled/raw_images/341_0.png,A,76.9,visual_design,경희대_visual_design,경희대,재현작,341
data/crawled/raw_images/261_0.png,A,77.6,visual_design,건국대_visual_design,건국대,재현작,261
data/crawled/raw_images/3546_0.jpg,B,52.8,animation,청강대_animation,청강대,평소작,3546
data/crawled/raw_images/3202_0.jpg,A,72.0,craft,중앙대_craft,중앙대,재현작,3202
data/crawled/raw_images/2014_0.jpg,C,44.7,design_general,수원대_design_general,수원대,재현작,2014
data/crawled/raw_images/803_0.jpg,B,66.5,craft,서울여대_craft,서울여대,재현작,803
data/crawled/raw_images/2066_0.jpg,C,40.5,visual_design,서경대_visual_design,서경대,재현작,2066
data/crawled/raw_images/2704_0.jpg,B,49.2,sculpture,서울시립대_sculpture,서울시립대,평소작,2704
data/crawled/raw_images/3005_0.jpg,B,59.1,animation,청강대_animation,청강대,재현작,3005
data/crawled/raw_images/552_0.jpg,A,73.4,craft,중앙대_craft,중앙대,평소작,552
data/crawled/raw_images/736_0.jpg,A,79.0,visual_design,서울과기대_visual_design,서울과기대,재현작,736
data/crawled/raw_images/2748_0.jpg,A,71.9,design_general,이화여대_design_general,이화여대,재현작,2748
data/crawled/raw_images/3931_0.jpg,B,59.4,fine_art,단국대_fine_art,단국대,평소작,3931
data/crawled/raw_images/373_0.jpg,S,98,design_general,서울대_design_general,서울대,재현작,373
data/crawled/raw_images/2521_0.jpg,B,67.3,visual_design,동덕여대_visual_design,동덕여대,평소작,2521
data/crawled/raw_images/3050_0.jpg,C,42.9,design_general,인천대_design_general,인천대,재현작,3050
data/crawled/raw_images/2753_0.jpg,B,59.1,animation,청강대_animation,청강대,평소작,2753
data/crawled/raw_images/1217_0.jpg,S,94.5,fine_art,서울대_fine_art,서울대,평소작,1217
data/crawled/raw_images/2808_0.jpg,A,81.0,industrial_design,건국대_industrial_design,건국대,재현작,2808
data/crawled/raw_images/1200_0.jpg,B,66.5,visual_design,가천대_visual_design,가천대,재현작,1200
data/crawled/raw_images/867_0.jpg,C,32.3,design_general,인천가톨릭대_design_general,인천가톨릭대,평소작,867
data/crawled/raw_images/1448_0.jpg,B,55.0,design_general,덕성여대_design_general,덕성여대,평소작,1448
data/crawled/raw_images/2373_0.jpg,C,36.8,visual_design,남서울대_visual_design,남서울대,재현작,2373
data/crawled/raw_images/3334_0.jpg,B,62.4,visual_design,단국대_visual_design,단국대,평소작,3334
data/crawled/raw_images/1224_0.jpg,B,67.6,visual_design,서울여대_visual_design,서울여대,재현작,1224
