image_path_1,image_path_2,label,tier_score_1,tier_score_2,score_gap,pair_type,dept,quality_tier
data/crawled/raw_images/3804_0.jpg,data/crawled/raw_images/2443_0.jpg,1,82.1,43.0,39.099999999999994,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/466_0.jpg,data/crawled/raw_images/3169_0.jpg,1,82.8,48.1,34.699999999999996,same_dept,visual_design,3
data/crawled/raw_images/3429_0.jpg,data/crawled/raw_images/691_0.jpg,1,65.3,56.8,8.5,cross_dept,craft_vs_animation,0
data/crawled/raw_images/3831_0.jpg,data/crawled/raw_images/2118_0.jpg,1,87.2,33.1,54.1,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/559_0.jpeg,data/crawled/raw_images/2728_0.jpg,1,84.4,59.0,25.400000000000006,same_dept,industrial_design,1
data/crawled/raw_images/3878_0.jpeg,data/crawled/raw_images/3610_0.jpg,1,78.1,67.6,10.5,same_dept,fine_art,1
data/crawled/raw_images/2501_0.jpg,data/crawled/raw_images/2644_0.jpg,1,66.8,53.3,13.5,cross_dept,design_general_vs_craft,0
data/crawled/raw_images/1688_0.jpg,data/crawled/raw_images/1715_0.jpg,1,75.0,65.8,9.200000000000003,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/3424_0.jpg,data/crawled/raw_images/1388_0.jpg,-1,48.1,61.4,13.299999999999997,same_dept,design_general,3
data/crawled/raw_images/3259_0.jpg,data/crawled/raw_images/1372_0.jpg,-1,45.1,56.0,10.899999999999999,same_dept,design_general,3
data/crawled/raw_images/1503_0.jpg,data/crawled/raw_images/561_0.jpg,-1,50.7,56.5,5.799999999999997,same_dept,interior,3
data/crawled/raw_images/3921_0.jpg,data/crawled/raw_images/3571_0.jpg,1,81.6,72.5,9.099999999999994,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/1282_0.jpg,data/crawled/raw_images/585_0.png,1,81.3,52.2,29.099999999999994,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/1066_0.jpg,data/crawled/raw_images/2944_0.png,-1,56.2,82.4,26.200000000000003,same_dept,visual_design,3
data/crawled/raw_images/391_0.png,data/crawled/raw_images/2350_0.jpg,1,77.5,63.4,14.100000000000001,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/2454_0.jpg,data/crawled/raw_images/3434_0.jpg,1,60.2,55.0,5.200000000000003,same_dept,animation,2
data/crawled/raw_images/2644_0.jpg,data/crawled/raw_images/683_0.jpg,1,53.3,46.2,7.099999999999994,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/2872_0.jpg,data/crawled/raw_images/3034_0.jpg,-1,61.4,82.7,21.300000000000004,same_dept,craft,3
data/crawled/raw_images/263_0.png,data/crawled/raw_images/3653_0.jpeg,-1,55.0,74.7,19.700000000000003,same_dept,fine_art,1
data/crawled/raw_images/355_0.png,data/crawled/raw_images/1335_0.jpg,1,79.6,66.5,13.099999999999994,same_dept,fine_art,1
data/crawled/raw_images/2524_0.jpg,data/crawled/raw_images/2396_0.jpg,1,56.5,47.1,9.399999999999999,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/2427_0.jpg,data/crawled/raw_images/438_0.jpeg,-1,57.0,78.1,21.099999999999994,same_dept,fine_art,1
data/crawled/raw_images/465_0.jpg,data/crawled/raw_images/743_0.jpg,1,92.3,83.1,9.200000000000003,same_dept,fine_art,1
data/crawled/raw_images/3656_0.jpeg,data/crawled/raw_images/3032_0.jpg,-1,47.2,63.2,16.0,same_dept,industrial_design,3
data/crawled/raw_images/294_0.jpg,data/crawled/raw_images/3032_0.jpg,1,74.2,63.2,11.0,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/1270_0.jpg,data/crawled/raw_images/1251_0.jpg,1,80.4,71.0,9.400000000000006,cross_dept,industrial_design_vs_design_general,0
data/crawled/raw_images/3830_0.jpg,data/crawled/raw_images/2107_0.jpg,1,87.2,72.0,15.200000000000003,same_dept,fine_art,1
data/crawled/raw_images/1319_0.jpg,data/crawled/raw_images/1902_0.jpg,1,68.8,56.3,12.5,cross_dept,sculpture_vs_visual_design,0
data/crawled/raw_images/487_0.jpg,data/crawled/raw_images/3210_0.jpg,1,63.9,46.8,17.1,same_dept,design_general,1
data/crawled/raw_images/2940_0.png,data/crawled/raw_images/1965_0.jpg,-1,48.0,68.3,20.299999999999997,same_dept,design_general,3
data/crawled/raw_images/3770_0.jpg,data/crawled/raw_images/1943_0.jpg,1,67.6,55.0,12.599999999999994,same_dept,visual_design,3
data/crawled/raw_images/647_0.jpg,data/crawled/raw_images/3648_0.jpg,1,68.2,54.4,13.800000000000004,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/2930_0.jpg,data/crawled/raw_images/1532_0.jpg,1,58.1,51.2,6.899999999999999,cross_dept,interior_vs_design_general,0
data/crawled/raw_images/2730_0.jpg,data/crawled/raw_images/861_0.jpg,-1,57.4,64.7,7.300000000000004,same_dept,industrial_design,1
data/crawled/raw_images/2257_0.jpg,data/crawled/raw_images/1573_0.jpg,1,76.5,48.4,28.1,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/1088_0.jpg,data/crawled/raw_images/277_0.jpg,1,65.3,49.2,16.099999999999994,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/1552_0.jpg,data/crawled/raw_images/883_0.jpg,-1,50.0,66.5,16.5,same_dept,craft,3
data/crawled/raw_images/2349_0.jpg,data/crawled/raw_images/1649_0.jpg,1,61.1,54.3,6.800000000000004,cross_dept,design_general_vs_animation,0
data/crawled/raw_images/3936_0.png,data/crawled/raw_images/1187_0.jpg,1,65.2,59.6,5.600000000000001,same_dept,design_general,3
data/crawled/raw_images/473_0.jpg,data/crawled/raw_images/2294_0.jpg,1,77.9,54.6,23.300000000000004,same_dept,fine_art,1
data/crawled/raw_images/1818_0.jpg,data/crawled/raw_images/3429_0.jpg,1,82.9,65.3,17.60000000000001,cross_dept,visual_design_vs_craft,0
data/crawled/raw_images/2557_0.jpg,data/crawled/raw_images/1945_0.jpg,1,79.5,67.4,12.099999999999994,cross_dept,craft_vs_visual_design,0
data/crawled/raw_images/3096_0.jpg,data/crawled/raw_images/772_0.jpeg,-1,57.5,77.3,19.799999999999997,same_dept,fine_art,3
data/crawled/raw_images/2503_0.jpg,data/crawled/raw_images/405_0.jpg,-1,47.1,59.8,12.699999999999996,same_dept,design_general,3
data/crawled/raw_images/3080_0.jpg,data/crawled/raw_images/724_0.jpg,1,78.1,37.3,40.8,same_dept,design_general,1
data/crawled/raw_images/3307_0.jpeg,data/crawled/raw_images/1319_0.jpg,1,80.9,68.8,12.100000000000009,cross_dept,craft_vs_sculpture,0
data/crawled/raw_images/3181_0.jpg,data/crawled/raw_images/3434_0.jpg,1,67.0,55.0,12.0,cross_dept,sculpture_vs_animation,0
data/crawled/raw_images/1970_0.jpg,data/crawled/raw_images/1290_0.jpg,-1,52.8,61.3,8.5,same_dept,industrial_design,3
data/crawled/raw_images/2886_0.jpg,data/crawled/raw_images/1141_0.jpg,1,63.9,41.9,22.0,same_dept,industrial_design,1
data/crawled/raw_images/3322_0.jpg,data/crawled/raw_images/3422_0.jpeg,1,81.8,65.6,16.200000000000003,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/3293_0.jpeg,data/crawled/raw_images/2997_0.jpg,1,83.7,49.7,34.0,same_dept,industrial_design,3
data/crawled/raw_images/2136_0.jpg,data/crawled/raw_images/3471_0.jpg,1,55.2,34.1,21.1,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/2170_0.jpg,data/crawled/raw_images/3133_0.jpg,1,72.0,52.0,20.0,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/2037_0.jpg,data/crawled/raw_images/1085_0.jpg,-1,73.2,79.0,5.799999999999997,same_dept,visual_design,1
data/crawled/raw_images/214_0.png,data/crawled/raw_images/3799_0.jpg,1,83.0,56.1,26.9,same_dept,industrial_design,3
data/crawled/raw_images/544_0.jpg,data/crawled/raw_images/1706_0.jpg,1,74.4,57.6,16.800000000000004,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/1874_0.jpg,data/crawled/raw_images/2505_0.jpg,1,81.8,62.6,19.199999999999996,same_dept,visual_design,3
data/crawled/raw_images/2136_0.jpg,data/crawled/raw_images/3532_0.jpg,1,55.2,50.0,5.200000000000003,same_dept,industrial_design,3
data/crawled/raw_images/324_0.jpg,data/crawled/raw_images/3328_0.jpg,1,70.7,60.1,10.600000000000001,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/249_0.png,data/crawled/raw_images/680_0.jpg,1,77.4,55.0,22.400000000000006,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/3293_0.jpeg,data/crawled/raw_images/2652_0.jpg,1,83.7,57.6,26.1,same_dept,industrial_design,3
data/crawled/raw_images/1424_0.jpg,data/crawled/raw_images/2389_0.jpg,-1,55.0,63.9,8.899999999999999,same_dept,fashion,3
data/crawled/raw_images/875_0.jpg,data/crawled/raw_images/3166_0.jpg,1,81.6,45.4,36.199999999999996,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/3935_0.jpg,data/crawled/raw_images/1141_0.jpg,1,81.0,41.9,39.1,same_dept,industrial_design,1
data/crawled/raw_images/2172_0.jpg,data/crawled/raw_images/3066_0.jpeg,1,72.0,47.3,24.700000000000003,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/327_0.png,data/crawled/raw_images/490_0.jpg,1,81.2,61.5,19.700000000000003,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/3098_0.jpg,data/crawled/raw_images/1415_0.jpg,1,66.3,48.4,17.9,same_dept,visual_design,3
data/crawled/raw_images/827_0.jpg,data/crawled/raw_images/1467_0.jpeg,-1,65.4,72.0,6.599999999999994,same_dept,visual_design,3
data/crawled/raw_images/523_0.jpg,data/crawled/raw_images/1953_0.jpg,1,66.2,49.6,16.6,cross_dept,visual_design_vs_sculpture,0
data/crawled/raw_images/324_0.jpg,data/crawled/raw_images/756_0.jpg,1,70.7,46.2,24.5,same_dept,visual_design,1
data/crawled/raw_images/3118_0.jpg,data/crawled/raw_images/2410_0.jpg,1,59.5,33.7,25.799999999999997,same_dept,design_general,1
data/crawled/raw_images/3849_0.jpeg,data/crawled/raw_images/3095_0.jpg,1,78.1,49.2,28.89999999999999,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2107_0.jpg,data/crawled/raw_images/3477_0.jpg,1,72.0,57.2,14.799999999999997,cross_dept,fine_art_vs_animation,0
data/crawled/raw_images/1725_0.jpg,data/crawled/raw_images/3641_0.jpg,1,82.0,55.7,26.299999999999997,cross_dept,craft_vs_fashion,0
data/crawled/raw_images/792_0.jpg,data/crawled/raw_images/3260_0.jpg,1,53.3,45.1,8.199999999999996,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/3637_0.jpg,data/crawled/raw_images/3427_0.jpg,-1,62.0,80.5,18.5,same_dept,design_general,3
data/crawled/raw_images/3000_0.jpg,data/crawled/raw_images/1136_0.jpg,-1,61.8,82.9,21.10000000000001,same_dept,fashion,2
data/crawled/raw_images/1898_0.jpg,data/crawled/raw_images/1076_0.jpg,1,62.5,48.1,14.399999999999999,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/1628_0.jpg,data/crawled/raw_images/2442_0.jpg,1,54.3,43.0,11.299999999999997,cross_dept,animation_vs_industrial_design,0
data/crawled/raw_images/3601_0.jpeg,data/crawled/raw_images/3890_0.jpg,1,83.7,54.8,28.900000000000006,cross_dept,visual_design_vs_animation,0
data/crawled/raw_images/1709_0.jpg,data/crawled/raw_images/1225_0.jpg,-1,47.5,65.2,17.700000000000003,same_dept,design_general,3
data/crawled/raw_images/2832_0.jpg,data/crawled/raw_images/274_0.jpg,1,83.2,75.4,7.799999999999997,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/3499_0.jpg,data/crawled/raw_images/3171_0.jpg,1,65.9,48.1,17.800000000000004,same_dept,visual_design,3
data/crawled/raw_images/1895_0.jpg,data/crawled/raw_images/2243_0.jpg,1,73.3,62.3,11.0,cross_dept,visual_design_vs_fashion,0
data/crawled/raw_images/1740_0.jpg,data/crawled/raw_images/2250_0.jpg,-1,57.9,75.5,17.6,same_dept,fine_art,1
data/crawled/raw_images/787_0.jpg,data/crawled/raw_images/2209_0.jpg,1,75.5,35.0,40.5,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/3181_0.jpg,data/crawled/raw_images/3846_0.jpeg,1,67.0,59.5,7.5,cross_dept,sculpture_vs_craft,0
data/crawled/raw_images/653_0.jpg,data/crawled/raw_images/2599_0.jpg,1,75.9,44.5,31.400000000000006,cross_dept,industrial_design_vs_design_general,0
data/crawled/raw_images/2265_0.jpg,data/crawled/raw_images/2656_0.jpg,1,72.3,56.2,16.099999999999994,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/1008_0.jpg,data/crawled/raw_images/3169_0.jpg,1,75.8,48.1,27.699999999999996,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2178_0.jpg,data/crawled/raw_images/1122_0.jpg,1,73.3,58.6,14.699999999999996,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/283_0.jpg,data/crawled/raw_images/3330_0.png,-1,57.2,79.1,21.89999999999999,same_dept,visual_design,3
data/crawled/raw_images/2332_0.jpg,data/crawled/raw_images/355_0.png,-1,57.4,79.6,22.199999999999996,same_dept,fine_art,1
data/crawled/raw_images/2378_0.jpg,data/crawled/raw_images/952_0.jpg,1,79.4,57.9,21.500000000000007,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/2823_0.png,data/crawled/raw_images/2232_0.jpg,-1,52.6,69.0,16.4,same_dept,design_general,3
data/crawled/raw_images/1740_0.jpg,data/crawled/raw_images/2112_0.jpg,-1,57.9,72.0,14.100000000000001,same_dept,fine_art,1
data/crawled/raw_images/890_0.jpg,data/crawled/raw_images/3831_0.jpg,-1,78.8,87.2,8.400000000000006,same_dept,fine_art,1
data/crawled/raw_images/815_0.jpg,data/crawled/raw_images/939_0.jpg,1,79.5,55.0,24.5,cross_dept,design_general_vs_fine_art,0
data/crawled/raw_images/748_0.jpg,data/crawled/raw_images/1053_0.jpg,1,76.2,57.9,18.300000000000004,same_dept,fine_art,3
data/crawled/raw_images/3243_0.png,data/crawled/raw_images/3259_0.jpg,1,88.8,45.1,43.699999999999996,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/1863_0.jpg,data/crawled/raw_images/552_0.jpg,1,82.0,73.4,8.599999999999994,same_dept,craft,1
data/crawled/raw_images/1988_0.jpg,data/crawled/raw_images/2507_0.jpg,-1,54.6,79.9,25.300000000000004,same_dept,interior,3
data/crawled/raw_images/1981_0.jpg,data/crawled/raw_images/2827_0.png,1,73.0,44.3,28.700000000000003,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/351_0.jpg,data/crawled/raw_images/2229_0.jpg,1,66.6,60.7,5.8999999999999915,same_dept,visual_design,3
data/crawled/raw_images/1456_0.jpg,data/crawled/raw_images/1779_0.jpg,1,66.8,43.3,23.5,same_dept,design_general,3
data/crawled/raw_images/1226_0.jpg,data/crawled/raw_images/3253_0.jpg,1,66.7,51.2,15.5,cross_dept,craft_vs_animation,0
data/crawled/raw_images/1001_0.jpg,data/crawled/raw_images/3197_0.jpg,1,77.3,58.0,19.299999999999997,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/2178_0.jpg,data/crawled/raw_images/2086_0.jpg,1,73.3,51.9,21.4,cross_dept,visual_design_vs_craft,0
data/crawled/raw_images/2437_0.jpg,data/crawled/raw_images/3164_0.jpeg,1,83.2,55.4,27.800000000000004,same_dept,fashion,3
data/crawled/raw_images/2180_0.jpg,data/crawled/raw_images/2186_0.jpg,-1,47.5,71.8,24.299999999999997,same_dept,design_general,1
data/crawled/raw_images/1713_0.jpg,data/crawled/raw_images/2254_0.jpg,1,83.2,72.7,10.5,cross_dept,fashion_vs_fine_art,0
data/crawled/raw_images/2896_0.jpg,data/crawled/raw_images/2290_0.jpg,1,78.5,67.7,10.799999999999997,same_dept,visual_design,3
data/crawled/raw_images/508_0.jpg,data/crawled/raw_images/1621_0.jpg,-1,48.6,62.0,13.399999999999999,same_dept,industrial_design,1
data/crawled/raw_images/1772_0.jpg,data/crawled/raw_images/2876_0.jpg,1,79.7,66.0,13.700000000000003,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/1710_0.jpg,data/crawled/raw_images/245_0.png,1,79.7,53.1,26.6,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/1270_0.jpg,data/crawled/raw_images/2171_0.jpg,1,80.4,72.0,8.400000000000006,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/2047_0.jpg,data/crawled/raw_images/533_0.jpg,1,75.9,44.1,31.800000000000004,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/2803_0.jpg,data/crawled/raw_images/1843_0.jpg,-1,67.7,80.7,13.0,same_dept,visual_design,1
data/crawled/raw_images/3140_0.jpg,data/crawled/raw_images/3684_0.jpeg,1,81.9,73.9,8.0,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/680_0.jpg,data/crawled/raw_images/3676_0.jpeg,-1,55.0,64.5,9.5,same_dept,fine_art,1
data/crawled/raw_images/2166_0.jpg,data/crawled/raw_images/281_0.jpg,1,85.1,74.2,10.899999999999991,cross_dept,industrial_design_vs_fine_art,0
data/crawled/raw_images/2842_0.jpg,data/crawled/raw_images/2528_0.jpg,1,89.4,61.7,27.700000000000003,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/1725_0.jpg,data/crawled/raw_images/1946_0.jpg,1,82.0,49.6,32.4,cross_dept,craft_vs_sculpture,0
data/crawled/raw_images/1554_0.jpg,data/crawled/raw_images/2776_0.jpg,-1,65.2,71.9,6.700000000000003,same_dept,design_general,3
data/crawled/raw_images/1168_0.jpg,data/crawled/raw_images/3105_0.jpg,1,91.4,59.2,32.2,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/526_0.jpg,data/crawled/raw_images/336_0.jpg,1,62.8,55.5,7.299999999999997,same_dept,fashion,2
data/crawled/raw_images/543_0.jpg,data/crawled/raw_images/2386_0.jpg,1,75.6,67.7,7.8999999999999915,same_dept,visual_design,1
data/crawled/raw_images/1968_0.jpg,data/crawled/raw_images/2075_0.jpg,-1,34.9,50.4,15.5,same_dept,design_general,3
data/crawled/raw_images/1417_0.jpg,data/crawled/raw_images/3798_0.jpg,-1,63.7,72.0,8.299999999999997,same_dept,design_general,3
data/crawled/raw_images/3227_0.jpg,data/crawled/raw_images/1504_0.jpg,-1,52.2,78.7,26.5,same_dept,craft,3
data/crawled/raw_images/792_0.jpg,data/crawled/raw_images/3444_0.jpg,-1,53.3,60.1,6.800000000000004,same_dept,fine_art,3
data/crawled/raw_images/1952_0.jpg,data/crawled/raw_images/1679_0.jpg,1,81.2,34.7,46.5,same_dept,visual_design,1
data/crawled/raw_images/950_0.jpg,data/crawled/raw_images/2317_0.jpg,1,59.0,36.8,22.200000000000003,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/3771_0.png,data/crawled/raw_images/3919_0.jpg,1,65.1,59.6,5.499999999999993,same_dept,fashion,3
data/crawled/raw_images/3201_0.jpg,data/crawled/raw_images/3460_0.jpg,1,73.5,45.0,28.5,cross_dept,fashion_vs_design_general,0
data/crawled/raw_images/3419_0.jpg,data/crawled/raw_images/434_0.jpg,1,82.5,53.0,29.5,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/996_0.jpg,data/crawled/raw_images/3750_0.jpg,1,72.1,54.6,17.499999999999993,same_dept,visual_design,3
data/crawled/raw_images/843_0.jpg,data/crawled/raw_images/3347_0.jpg,1,69.5,32.6,36.9,cross_dept,visual_design_vs_design_general,0
data/crawled/raw_images/995_0.jpg,data/crawled/raw_images/986_0.jpg,1,74.3,69.1,5.200000000000003,same_dept,craft,3
data/crawled/raw_images/3472_0.jpg,data/crawled/raw_images/2071_0.jpeg,1,57.2,49.7,7.5,cross_dept,animation_vs_visual_design,0
data/crawled/raw_images/2118_0.jpg,data/crawled/raw_images/1264_0.jpg,-1,33.1,63.3,30.199999999999996,same_dept,industrial_design,3
data/crawled/raw_images/2415_0.jpg,data/crawled/raw_images/696_0.jpg,1,69.0,58.7,10.299999999999997,same_dept,design_general,1
data/crawled/raw_images/1513_0.jpg,data/crawled/raw_images/2436_0.jpg,1,65.9,56.6,9.300000000000004,cross_dept,visual_design_vs_animation,0
data/crawled/raw_images/1805_0.jpg,data/crawled/raw_images/2410_0.jpg,1,52.8,33.7,19.099999999999994,cross_dept,animation_vs_design_general,0
data/crawled/raw_images/3358_0.jpeg,data/crawled/raw_images/2112_0.jpg,1,80.2,72.0,8.200000000000003,same_dept,fine_art,1
data/crawled/raw_images/634_0.jpg,data/crawled/raw_images/704_0.jpg,1,66.6,56.8,9.799999999999997,cross_dept,visual_design_vs_animation,0
data/crawled/raw_images/1098_0.jpg,data/crawled/raw_images/918_0.jpg,1,60.9,55.6,5.299999999999997,same_dept,craft,3
data/crawled/raw_images/3021_0.jpg,data/crawled/raw_images/2045_0.jpg,1,61.8,52.7,9.099999999999994,same_dept,fashion,3
data/crawled/raw_images/2269_0.jpg,data/crawled/raw_images/1214_0.jpg,1,67.4,49.4,18.000000000000007,cross_dept,design_general_vs_visual_design,0
data/crawled/raw_images/1885_0.jpg,data/crawled/raw_images/1244_0.jpg,-1,49.8,72.0,22.200000000000003,same_dept,visual_design,1
data/crawled/raw_images/1320_0.jpg,data/crawled/raw_images/2940_0.png,1,64.4,48.0,16.400000000000006,same_dept,design_general,3
data/crawled/raw_images/290_0.jpg,data/crawled/raw_images/1116_0.jpg,-1,68.0,78.9,10.900000000000006,same_dept,fine_art,1
data/crawled/raw_images/3813_0.jpg,data/crawled/raw_images/1264_0.jpg,-1,50.1,63.3,13.199999999999996,same_dept,industrial_design,3
data/crawled/raw_images/3230_0.jpg,data/crawled/raw_images/2403_0.jpg,1,77.7,52.9,24.800000000000004,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/1670_0.jpg,data/crawled/raw_images/3901_0.jpg,1,83.1,60.6,22.499999999999993,same_dept,visual_design,3
data/crawled/raw_images/995_0.jpg,data/crawled/raw_images/1724_0.jpg,1,74.3,62.2,12.099999999999994,same_dept,craft,3
data/crawled/raw_images/3034_0.jpg,data/crawled/raw_images/2671_0.jpg,1,82.7,55.1,27.6,same_dept,craft,3
data/crawled/raw_images/3272_0.jpg,data/crawled/raw_images/3421_0.jpg,-1,56.4,80.8,24.4,same_dept,interior,3
data/crawled/raw_images/1949_0.jpg,data/crawled/raw_images/938_0.jpg,-1,49.6,72.0,22.4,same_dept,sculpture,1
data/crawled/raw_images/3493_0.jpg,data/crawled/raw_images/3127_0.jpeg,1,83.1,52.9,30.199999999999996,same_dept,industrial_design,3
data/crawled/raw_images/1464_0.jpg,data/crawled/raw_images/2940_0.png,1,90.9,48.0,42.900000000000006,same_dept,design_general,3
data/crawled/raw_images/709_0.jpg,data/crawled/raw_images/2002_0.jpg,-1,57.3,62.5,5.200000000000003,same_dept,craft,2
data/crawled/raw_images/3810_0.jpg,data/crawled/raw_images/2101_0.jpg,1,80.0,49.3,30.700000000000003,cross_dept,industrial_design_vs_design_general,0
data/crawled/raw_images/3661_0.jpg,data/crawled/raw_images/1924_0.jpg,-1,51.0,74.6,23.599999999999994,same_dept,industrial_design,3
data/crawled/raw_images/3829_0.jpg,data/crawled/raw_images/2361_0.jpg,1,87.2,63.5,23.700000000000003,cross_dept,fine_art_vs_craft,0
data/crawled/raw_images/2017_0.jpg,data/crawled/raw_images/695_0.jpg,1,71.6,63.6,7.999999999999993,cross_dept,craft_vs_design_general,0
data/crawled/raw_images/281_0.jpg,data/crawled/raw_images/3087_0.jpeg,1,74.2,48.8,25.400000000000006,cross_dept,fine_art_vs_interior,0
data/crawled/raw_images/3825_0.jpg,data/crawled/raw_images/274_0.jpg,1,87.2,75.4,11.799999999999997,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/674_0.jpg,data/crawled/raw_images/2377_0.jpg,1,64.7,57.8,6.900000000000006,same_dept,design_general,1
data/crawled/raw_images/3150_0.jpg,data/crawled/raw_images/1552_0.jpg,1,55.3,50.0,5.299999999999997,same_dept,craft,3
data/crawled/raw_images/2092_0.jpg,data/crawled/raw_images/3556_0.jpg,1,68.3,48.5,19.799999999999997,same_dept,design_general,3
data/crawled/raw_images/2120_0.jpg,data/crawled/raw_images/2837_0.jpg,1,55.5,50.5,5.0,same_dept,visual_design,3
data/crawled/raw_images/2868_0.png,data/crawled/raw_images/1804_0.jpg,-1,54.9,60.2,5.300000000000004,same_dept,animation,3
data/crawled/raw_images/2382_0.jpg,data/crawled/raw_images/1251_0.jpg,-1,48.4,71.0,22.6,same_dept,design_general,1
data/crawled/raw_images/3355_0.jpg,data/crawled/raw_images/1509_0.jpg,1,79.3,66.8,12.5,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/1860_0.jpg,data/crawled/raw_images/2752_0.jpg,1,68.1,49.2,18.89999999999999,cross_dept,industrial_design_vs_sculpture,0
data/crawled/raw_images/1200_0.jpg,data/crawled/raw_images/1961_0.jpg,1,66.5,53.9,12.600000000000001,same_dept,visual_design,3
data/crawled/raw_images/3355_0.jpg,data/crawled/raw_images/468_0.jpg,1,79.3,40.4,38.9,cross_dept,fine_art_vs_visual_design,0
data/crawled/raw_images/2246_0.jpg,data/crawled/raw_images/2484_0.jpg,1,75.5,46.9,28.6,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/606_0.jpg,data/crawled/raw_images/225_0.png,1,68.1,55.0,13.099999999999994,cross_dept,visual_design_vs_fine_art,0
data/crawled/raw_images/1872_0.jpg,data/crawled/raw_images/2799_0.jpg,1,72.3,50.5,21.799999999999997,cross_dept,visual_design_vs_industrial_design,0
data/crawled/raw_images/2715_0.jpg,data/crawled/raw_images/1963_0.jpg,1,73.7,67.8,5.900000000000006,same_dept,visual_design,3
data/crawled/raw_images/3364_0.jpeg,data/crawled/raw_images/2883_0.jpg,1,65.6,58.4,7.199999999999996,same_dept,design_general,3
data/crawled/raw_images/2926_0.jpg,data/crawled/raw_images/3374_0.jpg,-1,49.1,65.5,16.4,same_dept,design_general,3
data/crawled/raw_images/1428_0.jpeg,data/crawled/raw_images/3868_0.jpg,1,69.1,48.1,20.999999999999993,cross_dept,craft_vs_design_general,0
data/crawled/raw_images/3332_0.jpg,data/crawled/raw_images/707_0.jpg,1,81.8,49.4,32.4,cross_dept,fine_art_vs_design_general,0
data/crawled/raw_images/783_0.jpg,data/crawled/raw_images/2652_0.jpg,1,81.3,57.6,23.699999999999996,cross_dept,fine_art_vs_industrial_design,0
data/crawled/raw_images/2890_0.jpg,data/crawled/raw_images/3791_0.jpg,1,62.7,51.0,11.700000000000003,cross_dept,design_general_vs_industrial_design,0
data/crawled/raw_images/3204_0.jpg,data/crawled/raw_images/3532_0.jpg,1,80.0,50.0,30.0,same_dept,industrial_design,3
data/crawled/raw_images/1623_0.jpg,data/crawled/raw_images/956_0.jpg,1,69.3,58.1,11.199999999999996,same_dept,craft,1
data/crawled/raw_images/706_0.jpg,data/crawled/raw_images/2823_0.png,1,63.6,52.6,11.0,same_dept,design_general,3
data/crawled/raw_images/2713_0.jpg,data/crawled/raw_images/395_0.jpg,1,81.0,52.9,28.1,cross_dept,industrial_design_vs_visual_design,0
data/crawled/raw_images/3597_0.png,data/crawled/raw_images/3730_0.jpeg,1,89.6,51.0,38.599999999999994,cross_dept,design_general_vs_industrial_design,0
